id,title,album,artist,release_date,length,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature,release_year
1KER62no0SGNgvsnnpAb7M,Polypanic Rooms,Tragicomedy,Polyester Embassy,2006-07-11,284013,24,False,284013,0.404,0.82,0,-4.45,1,0.0554,3.73e-05,0.00644,0.101,0.0982,80.034,audio_features,spotify:track:1KER62no0SGNgvsnnpAb7M,https://api.spotify.com/v1/tracks/1KER62no0SGNgvsnnpAb7M,https://api.spotify.com/v1/audio-analysis/1KER62no0SGNgvsnnpAb7M,4,2006
3GchvXQTaZy6xYbOfu9L3B,Hilang Asa,Minor 7,Skastra,2017-05-18,274228,43,False,274229,0.682,0.381,2,-7.945,1,0.0268,0.841,0.00234,0.127,0.6,139.918,audio_features,spotify:track:3GchvXQTaZy6xYbOfu9L3B,https://api.spotify.com/v1/tracks/3GchvXQTaZy6xYbOfu9L3B,https://api.spotify.com/v1/audio-analysis/3GchvXQTaZy6xYbOfu9L3B,4,2017
60vGmExx06NNFDuoM3itAd,Sebuah Rahasia,Ad Astra Ad Aspera,Pee Wee Gaskins,2013-07-27,312626,53,False,312627,0.495,0.698,9,-5.528,1,0.0281,0.0223,0.0,0.0591,0.347,160.074,audio_features,spotify:track:60vGmExx06NNFDuoM3itAd,https://api.spotify.com/v1/tracks/60vGmExx06NNFDuoM3itAd,https://api.spotify.com/v1/audio-analysis/60vGmExx06NNFDuoM3itAd,3,2013
4YxEeCKhUl1DawPzsxCPbq,Peradaban,Peradaban,.Feast,2018-07-13,339000,60,True,339000,0.575,0.841,5,-5.944,0,0.0238,0.0269,0.671,0.511,0.637,96.993,audio_features,spotify:track:4YxEeCKhUl1DawPzsxCPbq,https://api.spotify.com/v1/tracks/4YxEeCKhUl1DawPzsxCPbq,https://api.spotify.com/v1/audio-analysis/4YxEeCKhUl1DawPzsxCPbq,4,2018
6oQdkNlb79qg1MH6HPOQ1S,Puisi Pagi,Down The Valley,MarcoMarche,2018-08-14,187614,35,False,187614,0.585,0.496,8,-9.769,1,0.0257,0.89,0.00282,0.122,0.242,98.548,audio_features,spotify:track:6oQdkNlb79qg1MH6HPOQ1S,https://api.spotify.com/v1/tracks/6oQdkNlb79qg1MH6HPOQ1S,https://api.spotify.com/v1/audio-analysis/6oQdkNlb79qg1MH6HPOQ1S,4,2018
1q1dsfckKMgjfr8DfdeKfs,Amin Paling Serius,Berhati,Sal Priadi,2020-02-20,303800,62,False,303800,0.361,0.255,7,-9.917,1,0.0306,0.969,0.00347,0.112,0.22,129.968,audio_features,spotify:track:1q1dsfckKMgjfr8DfdeKfs,https://api.spotify.com/v1/tracks/1q1dsfckKMgjfr8DfdeKfs,https://api.spotify.com/v1/audio-analysis/1q1dsfckKMgjfr8DfdeKfs,4,2020
62wkxM3Zyjl3uni8RJsRYc,Rindu Sahabat,Matahari,Iksan Skuter,2012,250110,55,False,250110,0.546,0.293,7,-9.1,1,0.0294,0.786,0.0,0.164,0.483,114.767,audio_features,spotify:track:62wkxM3Zyjl3uni8RJsRYc,https://api.spotify.com/v1/tracks/62wkxM3Zyjl3uni8RJsRYc,https://api.spotify.com/v1/audio-analysis/62wkxM3Zyjl3uni8RJsRYc,3,2012
7Izr83kICU3jNIkZKfxbbe,Djatinangor,Only Almarhum Ninja Can Stop My Tamborine,The Panasdalam,2014-01-09,190040,36,False,190040,0.702,0.628,7,-7.995,1,0.0435,0.47,2.72e-06,0.0948,0.595,109.754,audio_features,spotify:track:7Izr83kICU3jNIkZKfxbbe,https://api.spotify.com/v1/tracks/7Izr83kICU3jNIkZKfxbbe,https://api.spotify.com/v1/audio-analysis/7Izr83kICU3jNIkZKfxbbe,4,2014
7mjO4RbTZIb1SfE8G673Lm,Rehat,Mantra Mantra,Kunto Aji,2018-09-14,354480,67,False,354480,0.326,0.252,2,-12.514,1,0.0315,0.849,0.213,0.145,0.0711,69.991,audio_features,spotify:track:7mjO4RbTZIb1SfE8G673Lm,https://api.spotify.com/v1/tracks/7mjO4RbTZIb1SfE8G673Lm,https://api.spotify.com/v1/audio-analysis/7mjO4RbTZIb1SfE8G673Lm,4,2018
3kBV8olpppGCIbhrh8TV6o,Aku Lupa Aku Luka,Blacklight,Koil,2007-09-08,271268,39,False,271268,0.485,0.949,10,-6.962,1,0.0423,0.000257,0.399,0.288,0.204,82.018,audio_features,spotify:track:3kBV8olpppGCIbhrh8TV6o,https://api.spotify.com/v1/tracks/3kBV8olpppGCIbhrh8TV6o,https://api.spotify.com/v1/audio-analysis/3kBV8olpppGCIbhrh8TV6o,4,2007
5rvG9HP6uIoYwlC5kOvCtL,Tiga Pagi,Tiga Pagi,Fletch,2018-09-01,325776,53,False,325777,0.598,0.375,9,-13.13,0,0.0322,0.613,0.505,0.113,0.271,120.014,audio_features,spotify:track:5rvG9HP6uIoYwlC5kOvCtL,https://api.spotify.com/v1/tracks/5rvG9HP6uIoYwlC5kOvCtL,https://api.spotify.com/v1/audio-analysis/5rvG9HP6uIoYwlC5kOvCtL,4,2018
4gWnY4tAL0xmGy2VSg2CHw,Biar,Biar,Bilal Indrajaya,2018-06-29,261503,45,False,261504,0.367,0.468,4,-9.331,1,0.0264,0.535,0.00083,0.135,0.244,74.93,audio_features,spotify:track:4gWnY4tAL0xmGy2VSg2CHw,https://api.spotify.com/v1/tracks/4gWnY4tAL0xmGy2VSg2CHw,https://api.spotify.com/v1/audio-analysis/4gWnY4tAL0xmGy2VSg2CHw,4,2018
5xInenxL6joYMIKZ3VJFKi,Engkau Menunggu Kemarau,AriReda,AriReda,2015-10-10,211121,27,False,211121,0.712,0.0908,11,-20.175,1,0.0329,0.929,0.188,0.114,0.412,97.81,audio_features,spotify:track:5xInenxL6joYMIKZ3VJFKi,https://api.spotify.com/v1/tracks/5xInenxL6joYMIKZ3VJFKi,https://api.spotify.com/v1/audio-analysis/5xInenxL6joYMIKZ3VJFKi,3,2015
0ikZncbyX0HQFUn77v6xJ7,The Youth,Senses,SCALLER,2017-01-01,340178,31,False,340179,0.457,0.857,2,-6.854,1,0.0508,0.00211,0.513,0.106,0.282,175.818,audio_features,spotify:track:0ikZncbyX0HQFUn77v6xJ7,https://api.spotify.com/v1/tracks/0ikZncbyX0HQFUn77v6xJ7,https://api.spotify.com/v1/audio-analysis/0ikZncbyX0HQFUn77v6xJ7,5,2017
24unKxTtjxhMSIJ64XbFCS,Love Saturday,Hypnagogic,Bottlesmoker,2014-05-22,245156,10,False,245156,0.543,0.972,0,-5.497,1,0.0379,0.0757,0.332,0.108,0.929,139.995,audio_features,spotify:track:24unKxTtjxhMSIJ64XbFCS,https://api.spotify.com/v1/tracks/24unKxTtjxhMSIJ64XbFCS,https://api.spotify.com/v1/audio-analysis/24unKxTtjxhMSIJ64XbFCS,4,2014
3m9P9tPkZpHT1TOW8BZxQh,Velvet,Velvet,Kurosuke,2019-02-14,242608,50,False,242609,0.679,0.438,5,-9.457,1,0.0247,0.0723,0.000116,0.106,0.634,92.018,audio_features,spotify:track:3m9P9tPkZpHT1TOW8BZxQh,https://api.spotify.com/v1/tracks/3m9P9tPkZpHT1TOW8BZxQh,https://api.spotify.com/v1/audio-analysis/3m9P9tPkZpHT1TOW8BZxQh,4,2019
63EBS7HJyDxuBuQVKisxq3,Destiny,Let a Thousand Flowers Bloom,Homogenic,2010-04-02,212026,20,False,212027,0.577,0.76,6,-4.631,0,0.0294,0.056,0.803,0.0984,0.717,125.008,audio_features,spotify:track:63EBS7HJyDxuBuQVKisxq3,https://api.spotify.com/v1/tracks/63EBS7HJyDxuBuQVKisxq3,https://api.spotify.com/v1/audio-analysis/63EBS7HJyDxuBuQVKisxq3,4,2010
6fblx8PWTQRVAMjVOCEOvc,Anggur Merah,Lesson #1,Sir Dandy,2014-03-04,199666,34,False,199667,0.499,0.273,7,-10.662,1,0.0466,0.828,0.0,0.117,0.507,125.192,audio_features,spotify:track:6fblx8PWTQRVAMjVOCEOvc,https://api.spotify.com/v1/tracks/6fblx8PWTQRVAMjVOCEOvc,https://api.spotify.com/v1/audio-analysis/6fblx8PWTQRVAMjVOCEOvc,4,2014
3tbU5hAv9xOhYewkhpnymu,Hujan Datang Lagi,Kembara,Pagi Tadi,2016-06-20,326132,32,False,326133,0.711,0.143,9,-16.085,1,0.0334,0.922,0.241,0.0952,0.274,124.038,audio_features,spotify:track:3tbU5hAv9xOhYewkhpnymu,https://api.spotify.com/v1/tracks/3tbU5hAv9xOhYewkhpnymu,https://api.spotify.com/v1/audio-analysis/3tbU5hAv9xOhYewkhpnymu,4,2016
0dGOaA7ERW46YLt27vOExa,Body Won't Stop,Body Won't Stop - Single,Rock N Roll Mafia,2015-12-18,195910,17,False,195911,0.612,0.929,7,-2.43,0,0.0973,0.053,0.0,0.0709,0.683,104.99,audio_features,spotify:track:0dGOaA7ERW46YLt27vOExa,https://api.spotify.com/v1/tracks/0dGOaA7ERW46YLt27vOExa,https://api.spotify.com/v1/audio-analysis/0dGOaA7ERW46YLt27vOExa,4,2015
6ty0s6bs6lnzC7e1Of2ec6,Bekerja,Planetarium,Jirapah,2019-08-30,318292,26,False,318293,0.353,0.52,6,-6.387,1,0.0315,0.093,0.865,0.327,0.573,170.005,audio_features,spotify:track:6ty0s6bs6lnzC7e1Of2ec6,https://api.spotify.com/v1/tracks/6ty0s6bs6lnzC7e1Of2ec6,https://api.spotify.com/v1/audio-analysis/6ty0s6bs6lnzC7e1Of2ec6,4,2019
6o5jUtS09Zmd207w7d03rC,Aparat,Aparat,Tashoora,2020-10-16,209500,39,False,209500,0.691,0.669,2,-7.211,1,0.0512,0.00249,0.0,0.0316,0.551,109.975,audio_features,spotify:track:6o5jUtS09Zmd207w7d03rC,https://api.spotify.com/v1/tracks/6o5jUtS09Zmd207w7d03rC,https://api.spotify.com/v1/audio-analysis/6o5jUtS09Zmd207w7d03rC,4,2020
0urpBLpcm6DOGzs86rcKd8,Untuk Perempuan Yang Sedang Di Pelukan,Dunia Batas,Payung Teduh,2014-11-04,342000,65,False,342000,0.477,0.493,9,-7.346,1,0.0291,0.552,0.00345,0.102,0.463,148.984,audio_features,spotify:track:0urpBLpcm6DOGzs86rcKd8,https://api.spotify.com/v1/tracks/0urpBLpcm6DOGzs86rcKd8,https://api.spotify.com/v1/audio-analysis/0urpBLpcm6DOGzs86rcKd8,4,2014
7aS8LZkKmPNT7wYA02YTx1,Cerita Daun dan Bumi,Cerita Daun dan Bumi,Rio Satrio,2017-10-10,254263,45,False,254264,0.651,0.337,2,-6.24,1,0.0265,0.847,1.19e-05,0.116,0.113,85.9,audio_features,spotify:track:7aS8LZkKmPNT7wYA02YTx1,https://api.spotify.com/v1/tracks/7aS8LZkKmPNT7wYA02YTx1,https://api.spotify.com/v1/audio-analysis/7aS8LZkKmPNT7wYA02YTx1,4,2017
7kAhOXTPVwKODIWUzSosi1,Kelana,O. M.,Mooner,2019-03-01,222970,37,False,222970,0.35,0.783,9,-7.786,1,0.055,0.00179,0.0174,0.703,0.541,175.014,audio_features,spotify:track:7kAhOXTPVwKODIWUzSosi1,https://api.spotify.com/v1/tracks/7kAhOXTPVwKODIWUzSosi1,https://api.spotify.com/v1/audio-analysis/7kAhOXTPVwKODIWUzSosi1,4,2019
7n7ibkmqKivXKOvlTBaAnS,Growing Up (Rara Sekar),Salam Kenal,Daramuda,2019-02-22,553625,50,False,553625,0.448,0.127,7,-17.758,1,0.0362,0.953,5.49e-05,0.196,0.0955,102.061,audio_features,spotify:track:7n7ibkmqKivXKOvlTBaAnS,https://api.spotify.com/v1/tracks/7n7ibkmqKivXKOvlTBaAnS,https://api.spotify.com/v1/audio-analysis/7n7ibkmqKivXKOvlTBaAnS,3,2019
3ucm48GNC3keMysr6TnVc5,Jalan Jalan,Kembali Berdansa,The Shaggy Dog,2006,197933,48,False,197933,0.791,0.758,10,-6.548,1,0.0337,0.454,0.0,0.153,0.963,121.969,audio_features,spotify:track:3ucm48GNC3keMysr6TnVc5,https://api.spotify.com/v1/tracks/3ucm48GNC3keMysr6TnVc5,https://api.spotify.com/v1/audio-analysis/3ucm48GNC3keMysr6TnVc5,4,2006
1xdp8tXLTGbPeUSEODP9N7,Kukira Kau Rumah,Kukira Kau Rumah,Amigdala,2018,206711,71,False,206712,0.643,0.275,0,-15.462,1,0.0315,0.939,0.454,0.115,0.603,90.022,audio_features,spotify:track:1xdp8tXLTGbPeUSEODP9N7,https://api.spotify.com/v1/tracks/1xdp8tXLTGbPeUSEODP9N7,https://api.spotify.com/v1/audio-analysis/1xdp8tXLTGbPeUSEODP9N7,4,2018
1vis518k36KnPvvt1K9tF5,Your Head As My Favourite Bookstore,Eleventwelfth,eleventwelfth,2017-03-10,192873,40,False,192873,0.62,0.899,11,-5.781,1,0.0348,0.0669,0.000612,0.13,0.35,130.027,audio_features,spotify:track:1vis518k36KnPvvt1K9tF5,https://api.spotify.com/v1/tracks/1vis518k36KnPvvt1K9tF5,https://api.spotify.com/v1/audio-analysis/1vis518k36KnPvvt1K9tF5,4,2017
0gxRAduMDvZ9BCFVmgolvz,Sampai Jumpa,Soekamti Day,Endank Soekamti,2016-02-16,279391,57,False,279391,0.482,0.279,9,-9.11,1,0.0262,0.698,0.0,0.105,0.24,99.552,audio_features,spotify:track:0gxRAduMDvZ9BCFVmgolvz,https://api.spotify.com/v1/tracks/0gxRAduMDvZ9BCFVmgolvz,https://api.spotify.com/v1/audio-analysis/0gxRAduMDvZ9BCFVmgolvz,4,2016
0sZVMImklCW7f6FrwcHS2Y,"Lazuardi (From ""Marlina: The Murderer in Four Acts"")","Lazuardi (From ""Marlina: The Murderer in Four Acts"")",Cholil Mahmud,2017-10-13,216208,31,False,216208,0.624,0.37,2,-9.581,1,0.0287,0.525,0.0155,0.111,0.247,129.029,audio_features,spotify:track:0sZVMImklCW7f6FrwcHS2Y,https://api.spotify.com/v1/tracks/0sZVMImklCW7f6FrwcHS2Y,https://api.spotify.com/v1/audio-analysis/0sZVMImklCW7f6FrwcHS2Y,3,2017
6L68DyIsn6SqEN9rStOXb9,Just You,Question Mark ((?)),Teddy Adhitya,2019-08-23,182633,56,False,182634,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,audio_features,spotify:track:6L68DyIsn6SqEN9rStOXb9,https://api.spotify.com/v1/tracks/6L68DyIsn6SqEN9rStOXb9,https://api.spotify.com/v1/audio-analysis/6L68DyIsn6SqEN9rStOXb9,4,2019
0QtqA7ibNZtR39W14XOLbG,Muak Untuk Memuja,Jiwa,Alone At Last,2008-08-08,312438,37,False,312439,0.5,0.848,5,-7.455,1,0.0519,0.165,2.23e-05,0.11,0.67,149.973,audio_features,spotify:track:0QtqA7ibNZtR39W14XOLbG,https://api.spotify.com/v1/tracks/0QtqA7ibNZtR39W14XOLbG,https://api.spotify.com/v1/audio-analysis/0QtqA7ibNZtR39W14XOLbG,4,2008
3821tdFqPQeJNYxryIqIev,Hijrah Ke London,Mencoba Sukses Kembali,The Changcuters,2008-02-08,205706,49,False,205707,0.509,0.924,9,-4.298,1,0.0312,0.0349,0.00306,0.343,0.647,138.015,audio_features,spotify:track:3821tdFqPQeJNYxryIqIev,https://api.spotify.com/v1/tracks/3821tdFqPQeJNYxryIqIev,https://api.spotify.com/v1/audio-analysis/3821tdFqPQeJNYxryIqIev,4,2008
6eM1Hd8pgCBotNx6AIBbpl,New Day,Dawai Damai (Remastered),Agrikulture,2007-04-01,341280,12,False,341280,0.718,0.673,1,-9.184,1,0.0315,0.000447,0.027,0.264,0.93,124.984,audio_features,spotify:track:6eM1Hd8pgCBotNx6AIBbpl,https://api.spotify.com/v1/tracks/6eM1Hd8pgCBotNx6AIBbpl,https://api.spotify.com/v1/audio-analysis/6eM1Hd8pgCBotNx6AIBbpl,4,2007
3hg1tMeMdz9SUeAwf9dscu,Sunshine,Mabuk Laut,The Panturas,2018-04-07,254400,58,False,254400,0.546,0.563,7,-10.209,1,0.0348,0.666,0.637,0.124,0.321,116.33,audio_features,spotify:track:3hg1tMeMdz9SUeAwf9dscu,https://api.spotify.com/v1/tracks/3hg1tMeMdz9SUeAwf9dscu,https://api.spotify.com/v1/audio-analysis/3hg1tMeMdz9SUeAwf9dscu,4,2018
0xiHNGGiSfrFfOJZGpxpJY,By My Side,The Journey,Rendy Pandugo,2017-08-11,213666,61,False,213667,0.295,0.417,6,-8.002,1,0.0307,0.222,6.01e-06,0.148,0.135,64.687,audio_features,spotify:track:0xiHNGGiSfrFfOJZGpxpJY,https://api.spotify.com/v1/tracks/0xiHNGGiSfrFfOJZGpxpJY,https://api.spotify.com/v1/audio-analysis/0xiHNGGiSfrFfOJZGpxpJY,4,2017
3NFI8R8pUTja7orZLwqVbs,False Alarm,SPECTRUM,Heals,2017-04-09,359000,30,False,359000,0.335,0.934,9,-3.412,1,0.0634,6.45e-06,0.0625,0.252,0.338,173.015,audio_features,spotify:track:3NFI8R8pUTja7orZLwqVbs,https://api.spotify.com/v1/tracks/3NFI8R8pUTja7orZLwqVbs,https://api.spotify.com/v1/audio-analysis/3NFI8R8pUTja7orZLwqVbs,4,2017
6NkUP6IeLnH6Yaw2wcNHzO,Mine,Mine,Petra Sihombing,2014-06-30,229120,63,False,229120,0.472,0.572,3,-5.651,1,0.0282,0.467,0.0,0.0711,0.361,81.388,audio_features,spotify:track:6NkUP6IeLnH6Yaw2wcNHzO,https://api.spotify.com/v1/tracks/6NkUP6IeLnH6Yaw2wcNHzO,https://api.spotify.com/v1/audio-analysis/6NkUP6IeLnH6Yaw2wcNHzO,4,2014
6Sqy4qSkZwHvbQlOmqCGe2,Paradox,Mind Thieves,Dried Cassava,2011-06-24,307973,40,False,307973,0.626,0.725,4,-3.07,1,0.0354,0.18,0.0,0.0728,0.548,110.051,audio_features,spotify:track:6Sqy4qSkZwHvbQlOmqCGe2,https://api.spotify.com/v1/tracks/6Sqy4qSkZwHvbQlOmqCGe2,https://api.spotify.com/v1/audio-analysis/6Sqy4qSkZwHvbQlOmqCGe2,4,2011
5OPWcOMztX8vZri2SveD9t,Biarlah,Selftitled,Killing Me Inside,2016-09-19,254105,54,False,254106,0.547,0.833,8,-4.39,1,0.0294,0.0125,0.0,0.115,0.581,90.041,audio_features,spotify:track:5OPWcOMztX8vZri2SveD9t,https://api.spotify.com/v1/tracks/5OPWcOMztX8vZri2SveD9t,https://api.spotify.com/v1/audio-analysis/5OPWcOMztX8vZri2SveD9t,4,2016
1bfbixjy7OPG2n3MbLKrKu,Sunset Di Tanah Anarki,Sunset di Tanah Anarki,Superman Is Dead,2013-10-15,328600,57,False,328600,0.578,0.87,6,-5.688,1,0.0602,0.0838,0.00107,0.138,0.416,97.465,audio_features,spotify:track:1bfbixjy7OPG2n3MbLKrKu,https://api.spotify.com/v1/tracks/1bfbixjy7OPG2n3MbLKrKu,https://api.spotify.com/v1/audio-analysis/1bfbixjy7OPG2n3MbLKrKu,4,2013
1umML8sNzZSYBvDmTY7odB,Sullen,Sullen,Barefood,2013-09-30,264094,25,False,264095,0.359,0.893,7,-4.011,1,0.0443,0.00786,0.736,0.321,0.36,135.093,audio_features,spotify:track:1umML8sNzZSYBvDmTY7odB,https://api.spotify.com/v1/tracks/1umML8sNzZSYBvDmTY7odB,https://api.spotify.com/v1/audio-analysis/1umML8sNzZSYBvDmTY7odB,4,2013
2LsDMtHNQgOmiEcvwXUeYG,You Made Me Smile,You Made Me Smile,Romantic Echoes,2019-11-15,286650,44,False,286650,0.624,0.424,9,-9.065,1,0.0347,0.141,0.000461,0.0422,0.511,104.999,audio_features,spotify:track:2LsDMtHNQgOmiEcvwXUeYG,https://api.spotify.com/v1/tracks/2LsDMtHNQgOmiEcvwXUeYG,https://api.spotify.com/v1/audio-analysis/2LsDMtHNQgOmiEcvwXUeYG,4,2019
1urtzpIrUheYYjJQ8w4Yol,Khayalku,Past Possessions,Asteriska,2018-04-18,203680,23,False,203680,0.604,0.563,2,-8.603,1,0.0339,0.678,4.33e-06,0.655,0.452,105.074,audio_features,spotify:track:1urtzpIrUheYYjJQ8w4Yol,https://api.spotify.com/v1/tracks/1urtzpIrUheYYjJQ8w4Yol,https://api.spotify.com/v1/audio-analysis/1urtzpIrUheYYjJQ8w4Yol,4,2018
0v1NoOWNHc3DGRWwi9GSd6,For All the Dreams That Wings Could Fly,Wasted Parts,Themilo,2017-12-17,322056,27,False,322057,0.551,0.891,4,-7.715,1,0.0366,0.268,0.777,0.112,0.12,124.986,audio_features,spotify:track:0v1NoOWNHc3DGRWwi9GSd6,https://api.spotify.com/v1/tracks/0v1NoOWNHc3DGRWwi9GSd6,https://api.spotify.com/v1/audio-analysis/0v1NoOWNHc3DGRWwi9GSd6,4,2017
0cuit2cmMoOqmDuUq05Rio,Matahari Terbit,Kubu Carik,Pohon Tua,2017-11-17,227533,36,False,227533,0.616,0.434,4,-10.859,1,0.0287,0.926,0.138,0.0873,0.366,96.043,audio_features,spotify:track:0cuit2cmMoOqmDuUq05Rio,https://api.spotify.com/v1/tracks/0cuit2cmMoOqmDuUq05Rio,https://api.spotify.com/v1/audio-analysis/0cuit2cmMoOqmDuUq05Rio,4,2017
4OnjSIwHvgpvUIP37y18zF,Esok Kan Masih Ada,Perjalanan,Utha Likumahuwa,2016-02-26,252115,48,False,252116,0.475,0.377,9,-8.909,1,0.0307,0.738,3.84e-06,0.211,0.217,124.667,audio_features,spotify:track:4OnjSIwHvgpvUIP37y18zF,https://api.spotify.com/v1/tracks/4OnjSIwHvgpvUIP37y18zF,https://api.spotify.com/v1/audio-analysis/4OnjSIwHvgpvUIP37y18zF,4,2016
1uNcofY1jJhxUNrrJUGJ2Y,Wanderlust,Curiouser and Curiouser,Santamonica,2007-11-09,294207,26,False,294208,0.361,0.837,2,-6.485,1,0.212,0.02,0.552,0.658,0.322,89.548,audio_features,spotify:track:1uNcofY1jJhxUNrrJUGJ2Y,https://api.spotify.com/v1/tracks/1uNcofY1jJhxUNrrJUGJ2Y,https://api.spotify.com/v1/audio-analysis/1uNcofY1jJhxUNrrJUGJ2Y,4,2007
1Ct7me1kxRprHOFYKnCzQr,Crush,Crush,Svmmerdose,2018-11-30,225280,44,False,225280,0.69,0.576,2,-9.327,0,0.0353,0.506,0.01,0.098,0.243,149.964,audio_features,spotify:track:1Ct7me1kxRprHOFYKnCzQr,https://api.spotify.com/v1/tracks/1Ct7me1kxRprHOFYKnCzQr,https://api.spotify.com/v1/audio-analysis/1Ct7me1kxRprHOFYKnCzQr,4,2018
1svU65QddvvLA0YY9mdiqF,Menghitung Hari 2,Heart,Various Artists,2006-04-22,219706,58,False,219707,0.409,0.141,0,-10.092,1,0.0331,0.879,0.0,0.126,0.302,153.238,audio_features,spotify:track:1svU65QddvvLA0YY9mdiqF,https://api.spotify.com/v1/tracks/1svU65QddvvLA0YY9mdiqF,https://api.spotify.com/v1/audio-analysis/1svU65QddvvLA0YY9mdiqF,4,2006
0ur7RJ4dYfF4WBreJLZLoA,Manufaktur Replika Baptis,Horror Vision (original version 2009),DeadSquad,2009-03-09,245626,38,True,245627,0.403,0.949,1,-7.102,1,0.0724,0.0172,0.00311,0.175,0.211,129.778,audio_features,spotify:track:0ur7RJ4dYfF4WBreJLZLoA,https://api.spotify.com/v1/tracks/0ur7RJ4dYfF4WBreJLZLoA,https://api.spotify.com/v1/audio-analysis/0ur7RJ4dYfF4WBreJLZLoA,4,2009
53aldgyl3B6Zvpl5wP0UTf,Sorry,XXV,NTRL,2018-05-25,229213,42,False,229213,0.532,0.85,11,-7.375,1,0.0572,0.00165,0.582,0.187,0.421,95.991,audio_features,spotify:track:53aldgyl3B6Zvpl5wP0UTf,https://api.spotify.com/v1/tracks/53aldgyl3B6Zvpl5wP0UTf,https://api.spotify.com/v1/audio-analysis/53aldgyl3B6Zvpl5wP0UTf,3,2018
463XKKFCPlcrhtlwGbEovu,Fana Merah Jambu,Lelaku,Fourtwnty,2015-04-20,358626,62,False,358627,0.704,0.545,7,-7.545,1,0.0323,0.536,0.0,0.125,0.589,109.953,audio_features,spotify:track:463XKKFCPlcrhtlwGbEovu,https://api.spotify.com/v1/tracks/463XKKFCPlcrhtlwGbEovu,https://api.spotify.com/v1/audio-analysis/463XKKFCPlcrhtlwGbEovu,4,2015
5hk7uLXSKbNhQraDwXIhfq,What They Do In The Summer,Tropical Industries,The Cat Police,2016,220917,38,False,220918,0.558,0.947,11,-5.718,0,0.0399,0.00839,0.125,0.512,0.627,139.995,audio_features,spotify:track:5hk7uLXSKbNhQraDwXIhfq,https://api.spotify.com/v1/tracks/5hk7uLXSKbNhQraDwXIhfq,https://api.spotify.com/v1/audio-analysis/5hk7uLXSKbNhQraDwXIhfq,4,2016
4KoNTiPZyXs7dlFuJ30wuo,The Truth Is Coming Out,The Truth Is Coming Out,The Brandals,2020-10-15,236010,34,False,236011,0.447,0.954,11,-5.622,0,0.0428,5.23e-05,0.00412,0.352,0.781,160.032,audio_features,spotify:track:4KoNTiPZyXs7dlFuJ30wuo,https://api.spotify.com/v1/tracks/4KoNTiPZyXs7dlFuJ30wuo,https://api.spotify.com/v1/audio-analysis/4KoNTiPZyXs7dlFuJ30wuo,4,2020
796ASjsQqxD4QOe9b5lm39,Tak Selalu,Mestakung,Souljah,2014-02-19,226351,52,False,226351,0.659,0.856,7,-3.696,1,0.0829,0.376,0.0,0.0421,0.963,176.049,audio_features,spotify:track:796ASjsQqxD4QOe9b5lm39,https://api.spotify.com/v1/tracks/796ASjsQqxD4QOe9b5lm39,https://api.spotify.com/v1/audio-analysis/796ASjsQqxD4QOe9b5lm39,4,2014
4ilwLEDlMXGEVmMAAEJavA,You,Journey,Ten2Five,2014-11-19,195933,61,False,195933,0.686,0.393,1,-7.853,0,0.0389,0.852,4.39e-06,0.0927,0.618,155.898,audio_features,spotify:track:4ilwLEDlMXGEVmMAAEJavA,https://api.spotify.com/v1/tracks/4ilwLEDlMXGEVmMAAEJavA,https://api.spotify.com/v1/audio-analysis/4ilwLEDlMXGEVmMAAEJavA,4,2014
1kX8CQhFu33ECzG9sCHCw3,Ku Tak Bisa,Peace And Love,Slank,2014-01-29,263422,32,False,263423,0.351,0.388,0,-7.863,1,0.0298,0.6,0.0,0.13,0.275,140.216,audio_features,spotify:track:1kX8CQhFu33ECzG9sCHCw3,https://api.spotify.com/v1/tracks/1kX8CQhFu33ECzG9sCHCw3,https://api.spotify.com/v1/audio-analysis/1kX8CQhFu33ECzG9sCHCw3,4,2014
7pv4prCrGwN75U6x6lZdZ4,Senandung Senja,No Future,Rusa Militan,2017-05-27,273158,42,False,273159,0.464,0.457,4,-9.795,1,0.0275,0.859,0.00341,0.125,0.343,172.908,audio_features,spotify:track:7pv4prCrGwN75U6x6lZdZ4,https://api.spotify.com/v1/tracks/7pv4prCrGwN75U6x6lZdZ4,https://api.spotify.com/v1/audio-analysis/7pv4prCrGwN75U6x6lZdZ4,4,2017
1fQXGG0sFipvXLpfZNBnCw,Tak Pernah Setengah Hati,Tak Pernah Setengah Hati,Tompi,2010-10-14,241040,56,False,241040,0.394,0.288,7,-8.26,1,0.0309,0.678,0.0,0.132,0.199,128.173,audio_features,spotify:track:1fQXGG0sFipvXLpfZNBnCw,https://api.spotify.com/v1/tracks/1fQXGG0sFipvXLpfZNBnCw,https://api.spotify.com/v1/audio-analysis/1fQXGG0sFipvXLpfZNBnCw,4,2010
